3M	NCT01142934	NCT02957734	NCT03015259	NCT03155204	NCT03246581	DRKS00011084	DRKS00012776	DRKS00013564
ABIOMED, Inc.	NCT01543022
AC Immune	NCT02738450
AMAG Pharmaceuticals, Inc.	NCT01004029	NCT00707876	NCT02189889	NCT02499354	NCT03084523	NCT03297216
AMAG Pharmaceuticals	NCT01004029	NCT00707876	NCT02189889	NCT02499354	NCT03084523	NCT03297216
AVEO Pharmaceuticals, Inc.	NCT01835223	NCT01782313	NCT02109627	NCT02277197	NCT02627963	NCT03136627	NCT03316599
Bristol-Myers Squibb	NCT03136627	NCT01335399	NCT01239797	NCT02272803	NCT02654132	NCT02719613	NCT02726581	NCT03026166	NCT03061188	NCT01891643	NCT00867048	NCT02243371	NCT03190265	NCT02925234	NCT02969837	NCT03155100	NCT03161756	NCT03442569	NCT03271047	NCT01794143	NCT01524991	NCT01565863	NCT01585194	NCT01592370	NCT01642004	NCT01594905	NCT01621490	NCT01593254	NCT01597934	NCT01611558	NCT01668784	NCT01703507	NCT01652976	NCT01721746	NCT01707394	NCT01721759	NCT01714739	NCT01693640	NCT01673867	NCT01714817	NCT01688492	NCT01721772	NCT01730534	NCT01658878	NCT01716806	NCT01860976	NCT01850004	NCT01837043	NCT01875224	NCT01804465	NCT01884337	NCT01802450	NCT01844518	NCT01783938	NCT01844505	NCT01835470	NCT01820572	NCT01841359	NCT01953120	NCT01928394	NCT01938248	NCT01968109	NCT01966731	NCT01954979	NCT01921218	NCT02017717	NCT02011945	NCT01927419	NCT02060188	NCT02018042	NCT02067910	NCT02041533	NCT02038946	NCT02038933	NCT02078882	NCT02061761	NCT02066636	NCT02046733	NCT02048865	NCT00529763	NCT00265850	NCT01218048	NCT00468169	NCT00183898	NCT00869401	NCT00129389	NCT00306202	NCT00464620	NCT01306942	NCT01079806	NCT00799045	NCT00877500	NCT01279954	NCT00940771	NCT01379287	NCT01254864	NCT00777036	NCT00566618	NCT00565773	NCT01460160	NCT00820170	NCT00636168	NCT01471106	NCT00550615	NCT00790010	NCT01176461	NCT00005792	NCT01097642	NCT01454102	NCT02105636	NCT00254423	NCT01176474	NCT02107755	NCT01358721	NCT00652574	NCT01472081	NCT02115139	NCT01024231	NCT00390793	NCT02137239	NCT01354431	NCT02130817	NCT02113657	NCT00730639	NCT02156804	NCT01498445	NCT02134288	NCT00248287	NCT02159365	NCT02161406	NCT02108860	NCT02181738	NCT01368783	NCT01454479	NCT02196961	NCT02210117	NCT02213068	NCT01267448	NCT00949988	NCT00292955	NCT00797472	NCT00816959	NCT01235351	NCT01001754	NCT02231749	NCT02239900	NCT02259621	NCT02247349	NCT02253992	NCT02270957	NCT00823550	NCT00597259	NCT00562419	NCT00768911	NCT02279394	NCT02281058	NCT02295475	NCT02297139	NCT02307656	NCT02329847	NCT02305563	NCT02341625	NCT02335918	NCT02350764	NCT02353780	NCT02320058	NCT02375555	NCT02374242	NCT02393794	NCT02388906	NCT02387996	NCT02399917	NCT02397720	NCT02409368	NCT02369653	NCT02327078	NCT02419417	NCT02415400	NCT02426892	NCT02429934	NCT02420860	NCT02437279	NCT02420912	NCT02464657	NCT02460068	NCT02423343	NCT02464969	NCT02481830	NCT02481297	NCT02477826	NCT02488759	NCT02499367	NCT02504268	NCT02516527	NCT02366871	NCT02530463	NCT02529072	NCT02534506	NCT02532231	NCT02538666	NCT02519322	NCT02542852	NCT02545075	NCT02553642	NCT02526017	NCT02557100	NCT02569242	NCT02283294	NCT02572167	NCT02574078	NCT02576509	NCT02575222	NCT02580474	NCT02581631	NCT02592798	NCT02599649	NCT02596035	NCT02599402	NCT02598960	NCT02327403	NCT02613507	NCT02612779	NCT02617589	NCT02626962	NCT02632409	NCT02636036	NCT02652455	NCT02659059	NCT02658981	NCT02658890	NCT02659540	NCT02434081	NCT02667587	NCT02693535	NCT02703623	NCT02696993	NCT02705105	NCT02714218	NCT02713867	NCT02689440	NCT02722694	NCT02718833	NCT02731729	NCT02737475	NCT02738918	NCT02741570	NCT02743494	NCT02750514	NCT02754726	NCT02754141	NCT02764593	NCT02768558	NCT02778906	NCT02593786	NCT02805010	NCT02812524	NCT02815592	NCT02828124	NCT02823574	NCT02823990	NCT02832167	NCT02829918	NCT02837029	NCT02843074	NCT02857426	NCT02864316	NCT02864251	NCT02869789	NCT02866383	NCT02873962	NCT02872116	NCT02889562	NCT02892734	NCT02897765	NCT02899299	NCT02905266	NCT02913313	NCT02910700	NCT02917772	NCT02915159	NCT02927769	NCT02923934	NCT02919683	NCT02933697	NCT02939365	NCT02939300	NCT02935634	NCT02942407	NCT02945280	NCT02950766	NCT02954523	NCT02959554	NCT02966548	NCT02958969	NCT02971683	NCT02970981	NCT02967133	NCT02977052	NCT02982707	NCT02981472	NCT02978404	NCT02983045	NCT02982954	NCT02983006	NCT02985957	NCT02996110	NCT02998528	NCT03001882	NCT03003728	NCT03006705	NCT03012581	NCT03013335	NCT03014804	NCT03016325	NCT03015896	NCT03021993	NCT03025256	NCT03036098	NCT03030261	NCT03033914	NCT03029780	NCT03040791	NCT03041181	NCT03026140	NCT03048500	NCT03043599	NCT03044613	NCT03044626	NCT03048474	NCT03061539	NCT03059888	NCT03068455	NCT03071406	NCT03083691	NCT03084419	NCT03085797	NCT03090737	NCT03098550	NCT03104439	NCT03117309	NCT03117049	NCT03110978	NCT03110107	NCT03121417	NCT03123783	NCT03122522	NCT03117751	NCT03130959	NCT03141177	NCT03138512	NCT03138499	NCT03138161	NCT03143153	NCT03146650	NCT03143270	NCT03158129	NCT03158272	NCT03162731	NCT03171025	NCT03172624	NCT03177239	NCT03184870	NCT03195478	NCT03192943	NCT03195491	NCT03192215	NCT03203876	NCT03203473	NCT03215810	NCT03215706	NCT03214250	NCT03215927	NCT03219671	NCT03227432	NCT03219775	NCT03226756	NCT03222076	NCT03225716	NCT03238365	NCT03241186	NCT03241745	NCT03246958	NCT03245892	NCT03245021	NCT03251924	NCT03256136	NCT03252587	NCT03252600	NCT03250273	NCT03259425	NCT03262779	NCT03267498	NCT03274258	NCT03281122	NCT03285321	NCT03297606	NCT03298893	NCT03305445	NCT03299946	NCT03294304	NCT03307616	DRKS00011660	NCT03313323	NCT03317327	NCT03316586	NCT03316274	NCT03325816	NCT03332186	NCT03329885	NCT03329846	NCT03336216	NCT03335540	NCT03333616	NCT03338790	NCT03340129	NCT03333746	NCT03337919	NCT03335553	NCT03341936	NCT03342911	NCT03349710	NCT03348904	NCT03351231	NCT03347838	NCT03353675	NCT03350126	NCT03361306	NCT03357731	NCT03355482	NCT03355560	NCT03355976	NCT03369223	NCT03366272	NCT03366766	NCT03363776	NCT03370276	PER-073-15	PER-006-16	PER-060-15	PER-041-15	PER-049-15	PER-075-14	PER-012-16	NCT03377361	NCT03374839	NCT03375138	NCT03383302	NCT03383458	NCT03382886	NCT03380130	NCT03388008	NCT03387761	NCT03391869	NCT03400332	NCT03406715	NCT03405155	NCT03404960	NCT03411850	NCT03409848	NCT03411031	NCT03409198	NCT03420768	NCT03414983	NCT03414684	NCT03416244	NCT03421652	NCT03429933	NCT03425331	NCT03431948	NCT03430791	NCT03439891	NCT03436862	NCT03444766	NCT03444753	NCT03446040	NCT03451331	NCT03456648	NCT03461952	NCT03459222	DRKS00012869	NCT00129922	NCT03470922	NCT03472586	NCT03486899	NCT03487666	NCT03487848	NCT03486912	NCT03496662	NCT03502746	NCT03502330	NCT03509883	NCT03507699	NCT03508570	NCT03515980	NCT03522246	NCT03521570	NCT03518320	NCT03519256	NCT03523572	NCT03529890	NCT03528408	NCT03527108	NCT03527264	NCT03532451	NCT03532217	NCT03544736	NCT03543189	NCT03542461	NCT03541564	NCT03552380	NCT03547999	NCT03558750	NCT03558087	NCT03557359	NCT03554317	NCT03563248	NCT03563950	NCT03575234	NCT03572478	NCT03572582	NCT03583086	NCT03576417	NCT03576963
AbbVie	NCT01506609	NCT01682616	NCT01594229	NCT01671904	NCT01794507	NCT01685892	NCT01641367	NCT01794520	NCT01893996	NCT01797965	NCT01889186	NCT01946074	NCT01908478	NCT02032277	NCT02005471	NCT02035800	NCT02049138	NCT02082249	NCT02065557	NCT02056184	NCT02065622	NCT02065570	NCT02055820	NCT02099058	NCT01328626	NCT00788684	NCT01478581	NCT00481091	NCT01335399	NCT00660673	NCT02106546	NCT02118714	NCT02141282	NCT01239797	NCT02142049	NCT02167945	NCT02163694	NCT02165397	NCT02203773	NCT02198651	NCT02203851	NCT02213289	NCT02219490	NCT02242942	NCT02255435	NCT02265731	NCT02264990	NCT02272803	NCT02287233	NCT02289690	NCT02343406	NCT02391480	NCT02401503	NCT02412371	NCT02419560	NCT02441283	NCT02461745	NCT02470585	NCT02478320	NCT02486406	NCT02513459	NCT02565758	NCT02573324	NCT02590263	NCT02549092	NCT02634541	NCT02632175	NCT02634008	NCT02654054	NCT02654132	NCT02672852	NCT02675426	NCT02691494	NCT02629159	NCT02677324	NCT02706847	NCT02720523	NCT02719613	NCT02706951	NCT02706873	NCT02709889	NCT02726581	NCT02734173	NCT02782663	NCT02756897	NCT02799381	NCT02814175	NCT02808975	NCT02786537	NCT02819635	NCT02756611	NCT02755597	NCT02849704	NCT02874664	NCT02874066	NCT02881567	NCT02880956	NCT02899052	NCT02904902	NCT02925117	NCT02925494	NCT02939989	NCT02944396	NCT02942290	NCT02950051	NCT02946034	NCT02955212	NCT02955251	NCT02956382	NCT02966795	NCT02966782	NCT02966756	NCT02980731	NCT02985879	NCT02986373	NCT02993523	NCT02988960	NCT03000257	NCT03000075	NCT03006068	NCT03003338	NCT03022045	NCT03023748	NCT03033511	NCT03033498	NCT03035279	NCT03026166	NCT03047395	NCT03044795	NCT03050905	NCT03061812	NCT03069352	NCT03061188	NCT03067129	NCT03071757	NCT03082209	NCT03089944	NCT03092375	NCT03086239	NCT03086343	NCT03097029	NCT03105102	NCT03104413	NCT03105128	NCT03104374	NCT03104400	NCT03128879	NCT03138408	NCT03145909	NCT03181126	NCT03178487	NCT03217734	NCT03219216	NCT03219437	NCT03214562	NCT03212521	NCT03213457	NCT03220841	NCT03222583	NCT03222609	NCT03234712	NCT03236857	NCT03235349	NCT03255382	NCT03271489	NCT03311477	NCT03311464	NCT03314181	NCT03316794	NCT03319901	NCT03334487	NCT03343067	NCT03345849	NCT03345823	NCT03345836	NCT03360006	NCT03364725	NCT03368859	NCT03374917	NCT03379428	NCT03391765	NCT03398148	NCT03398135	NCT03406156	NCT03400306	NCT03413319	DRKS00013778	NCT03419403	NCT03441555	NCT03471260	NCT03484520	NCT03485547	NCT03478787	NCT03518034	NCT03518047	NCT03543358	NCT03539536	NCT03539744	NCT03557619	NCT03567616	NCT03567876	NCT03568318	NCT03569293	NCT03576547
Abbott	NCT01671904	NCT01685892	NCT00788684	NCT00481091	NCT00660673	NCT01629628	NCT01716039	NCT01663168	NCT01776567	NCT01642186	NCT01891643	NCT02004730	NCT01320345	NCT00477893	NCT01239953	NCT01605721	NCT00348153	NCT01009788	NCT00799617	NCT00856856	NCT01366144	NCT01324453	NCT00715273	NCT01399736	NCT00135226	NCT01489865	NCT00867048	NCT01288352	NCT01405326	NCT01476020	NCT02193971	NCT01239940	NCT00885664	NCT00913991	NCT01048970	NCT01255891	NCT00437476	NCT00437684	NCT00698607	NCT02492386	NCT02513719	NCT02592889	NCT02613780	NCT02672878	NCT02703454	NCT02830360	NCT03069066	NCT03098368	NCT03450772	NCT03463512	NCT03473561	NCT03529019	NCT03542110
Schering-Plough/Merck	NCT01641367	NCT02786537	NCT03484520	NCT00867048	NCT03168438	NCT03122548	NCT03175172	NCT02325557	NCT03371979	NCT02665650	NCT01554852	NCT02263508	NCT02509507	NCT02626000	NCT02713529	NCT03069378	NCT03160079	NCT03239145	NCT03280667	NCT03340766	NCT01794143	NCT02826486	NCT02907099	NCT02693535	NCT02032823	NCT03524820	NCT01617226	NCT00629343	NCT01038388	NCT00948064	NCT02382406	NCT02733250	NCT02512172	NCT02816021	NCT03289819	NCT03559049	NCT02521870	NCT02079636	NCT02443324	NCT02451930	NCT02779751	NCT03126591	NCT03153410	NCT03095781	NCT01025427	NCT00796263	NCT03257722	NCT01248247	NCT02528357	NCT02723955	NCT03131908	NCT02122861	NCT02501473	NCT02178722	NCT02364076	NCT02752074	NCT03182894	NCT03260894	NCT03322540	NCT03322566	NCT03358472	NCT03361865	NCT03374488	NCT03414229	NCT02689284	NCT01524289	NCT01683786	NCT01675999	NCT01852942	NCT01867697	NCT01621217	NCT01729754	NCT01722331	NCT01697046	NCT01704287	NCT01772004	NCT01715025	NCT01731301	NCT01760447	NCT01703390	NCT01720875	NCT01741012	NCT01676753	NCT01876511	NCT01829802	NCT01866319	NCT01874353	NCT01879085	NCT01782131	NCT01844986	NCT01840579	NCT01866553	NCT01884623	NCT01848834	NCT01905657	NCT01928225	NCT01971515	NCT01935089	NCT01995721	NCT01937247	NCT01988493	NCT01919164	NCT01949168	NCT02000622	NCT01986881	NCT02001818	NCT01928199	NCT01953692	NCT01972217	NCT01928511	NCT02014636	NCT02017561	NCT01943461	NCT02013154	NCT01982955	NCT02036502	NCT01046461	NCT02039674	NCT02054806	NCT02089685	NCT02054442	NCT02043665	NCT01260974	NCT01448291	NCT01164995	NCT00916747	NCT00134303	NCT01457937	NCT01025765	NCT01443546	NCT01365065	NCT01262300	NCT00573651	NCT01089647	NCT01192087	NCT01023737	NCT00729118	NCT01252953	NCT01027676	NCT01502085	NCT00769483	NCT01294670	NCT01492582	NCT01446718	NCT01432574	NCT01251536	NCT00852228	NCT01499433	NCT00416130	NCT00875056	NCT01404013	NCT01086527	NCT01485614	NCT01453933	NCT02130466	NCT00433927	NCT00836927	NCT02132754	NCT01295827	NCT02105688	NCT00943722	NCT00555399	NCT02133742	NCT02142738	NCT02112032	NCT01472367	NCT02155647	NCT02157792	NCT02184195	NCT01336322	NCT01384331	NCT01438736	NCT02193061	NCT02212379	NCT02210715	NCT02212730	NCT01159379	NCT01101750	NCT01264237	NCT01059422	NCT01095198	NCT00683124	NCT00736463	NCT01124240	NCT00843661	NCT00626990	NCT02220894	NCT02227277	NCT02216487	NCT02252042	NCT02256436	NCT02255097	NCT02260440	NCT02268825	NCT00894569	NCT00954265	NCT00954811	NCT00988364	NCT01185236	NCT02273765	NCT00406094	NCT00571168	NCT00551382	NCT00732121	NCT02278250	NCT02276482	NCT02282020	NCT02287428	NCT02275780	NCT02289209	NCT02289222	NCT02294084	NCT02296684	NCT02301806	NCT02301039	NCT02324582	NCT02332668	NCT02335411	NCT02335424	NCT02337686	NCT02339324	NCT02351739	NCT02318771	NCT02348008	NCT02362594	NCT02362997	NCT02362035	NCT02311582	NCT02358031	NCT02370498	NCT02383966	NCT02376699	NCT02382900	NCT02375672	NCT02383355	NCT02394730	NCT02313272	NCT02343952	NCT02395172	NCT02403674	NCT02402920	NCT02411656	NCT02406781	NCT02407600	NCT02397096	NCT02422381	NCT02430363	NCT02445872	NCT02437370	NCT02444741	NCT02437136	NCT02437071	NCT02452424	NCT02452034	NCT02451202	NCT02454179	NCT02365766	NCT02460198	NCT02453594	NCT02478398	NCT02447003	NCT02494583	NCT02493764	NCT02491788	NCT02492568	NCT00574587	NCT02500121	NCT02500576	NCT02504372	NCT02513472	NCT02446457	NCT02516813	NCT02517398	NCT02520154	NCT02440425	NCT02530502	NCT02527564	NCT02536248	NCT02448303	NCT02545933	NCT02553499	NCT02549209	NCT02548650	NCT02555657	NCT02564263	NCT02563002	NCT02562235	NCT02564380	NCT02571543	NCT02576977	NCT02576054	NCT02576574	NCT02576990	NCT02580994	NCT02578680	NCT02579863	NCT02591654	NCT02587962	NCT02591615	NCT02586207	NCT02587455	NCT02603887	NCT02537444	NCT02606500	NCT02608684	NCT02609503	NCT02616354	NCT02559687	NCT02362048	NCT02621151	NCT02620774	NCT02621398	NCT02622074	NCT02620787	NCT02624375	NCT02623998	NCT02624349	NCT02625961	NCT02628067	NCT02638090	NCT02636725	NCT02632344	NCT02635360	NCT02636010	NCT02625610	NCT02644369	NCT02648477	NCT02648282	NCT02641093	NCT02648503	NCT02652260	NCT02655471	NCT02658019	NCT02657889	NCT02629822	NCT02677155	NCT02630823	NCT02674061	NCT02673333	NCT02611960	NCT02692651	NCT02691026	NCT02702414	NCT02702401	NCT02699515	NCT02698189	NCT02691065	NCT02704754	NCT02705820	NCT02625623	NCT02710396	NCT02721732	NCT02720068	NCT02690948	NCT02690558	NCT02684617	NCT02684461	NCT02684292	NCT02698969	NCT02697630	NCT02688608	NCT02729714	NCT02728726	NCT02730130	NCT02728830	NCT02736266	NCT02733159	NCT02734290	NCT02742181	NCT02740920	NCT02740127	NCT02744209	NCT02743897	NCT02642809	NCT02750761	NCT02750306	NCT02759575	NCT02768792	NCT02768701	NCT02769520	NCT02758587	NCT02771197	NCT02775435	NCT02777385	NCT02784171	NCT02789111	NCT02794714	NCT02798406	NCT02625337	NCT02808429	NCT02806232	NCT02808143	NCT02812186	NCT02819752	NCT02819518	NCT02818920	NCT02818023	NCT02821000	NCT02825836	NCT02824965	NCT02825576	NCT02834975	NCT02787005	NCT02834052	NCT02837263	NCT02837042	NCT02835690	NCT02853344	NCT02853331	NCT02853305	NCT02757391	NCT02861534	NCT02861573	NCT02858921	NCT02860507	NCT02865811	NCT02864394	NCT02862457	NCT02858869	NCT02861131	NCT02864992	NCT02872025	NCT02875067	NCT02882282	NCT02888067	NCT02886624	NCT02884245	NCT02886585	NCT02892201	NCT02895958	NCT02889900	NCT02899793	NCT02901899	NCT02903121	NCT02909452	NCT02906709	NCT02918162	NCT02928224	NCT02930902	NCT02919969	NCT02938624	NCT02938273	NCT02939651	NCT02940496	NCT02934503	NCT02945150	NCT02955758	NCT02599779	NCT02433639	NCT02959463	NCT02964013	NCT02964078	NCT02964559	NCT02963090	NCT02957968	NCT02972034	NCT02971956	NCT02971748	NCT02968420	NCT02973503	NCT02975336	NCT02975349	NCT02977468	NCT02981303	NCT02982720	NCT02987972	NCT02987543	NCT02994953	NCT02990845	NCT02991482	NCT02998268	NCT02998567	NCT02999087	NCT02999477	NCT03002506	NCT03003468	NCT03004183	NCT03010176	NCT03010423	NCT03012620	NCT03013127	NCT03021057	NCT03019575	NCT03019588	NCT03018080	NCT03022006	NCT03023631	NCT03025035	NCT03026023	NCT03029689	NCT03026088	NCT03025880	NCT03032107	NCT03036488	NCT03037151	NCT03029403	NCT03040999	NCT03031912	NCT03044730	NCT03043664	NCT03051659	NCT03051672	NCT03052322	NCT03056001	NCT03065764	NCT03062358	NCT03068975	NCT03066778	NCT03083808	NCT03077828	NCT03082534	NCT03092323	NCT03087019	NCT03087513	NCT03085719	NCT03089606	NCT03093428	NCT03094637	NCT03098121	NCT03111108	NCT03110315	NCT03112993	NCT03123276	NCT03124121	NCT03099564	NCT03126812	NCT03138967	NCT03142334	NCT03138538	NCT03136055	NCT03139851	NCT03150706	NCT03149029	NCT03153202	NCT03144635	NCT03145961	NCT03144466	NCT03146741	NCT03149822	NCT03158935	NCT03158220	NCT03167151	NCT03168308	NCT03164551	NCT03168139	NCT03172819	NCT03170544	NCT03170661	NCT03182907	NCT03179930	NCT03176134	NCT03184558	NCT03182166	NCT03179436	NCT03184571	NCT03174977	NCT03190213	NCT03189719	NCT03188523	NCT03197077	NCT03197467	NCT03196167	NCT03200847	NCT03207451	NCT03210662	NCT03210376	NCT03217071	NCT03213041	NCT03212651	NCT03217565	NCT03217136	NCT03225664	NCT03220477	NCT03224702	NCT03225105	NCT03221634	NCT03222167	NCT03221426	NCT03221582	NCT03233230	NCT03230838	NCT03230916	NCT03239873	NCT03240211	NCT03244176	NCT03245177	NCT03246685	NCT03246386	NCT03251248	NCT03251339	NCT03253068	NCT03253796	NCT03248297	NCT03249792	NCT03258398	NCT03261401	NCT03260023	NCT03263650	NCT03267888	NCT03270501	NCT03268057	NCT03276026	NCT03272347	NCT03274661	NCT03278379	NCT03278405	NCT03284866	NCT03282851	NCT03284424	NCT03279692	NCT03278782	NCT03293485	NCT03291353	NCT03290079	NCT03302234	NCT03299088	NCT03272334	NCT03295227	NCT03306420	NCT03309150	NCT03311841	NCT00525993	NCT03311308	NCT00265252	NCT03310957	NCT03313778	NCT03316573	NCT03318159	NCT03263039	NCT03319745	NCT03322267	NCT03326986	NCT03332498	NCT03331562	NCT03336502	NCT03337841	NCT03341143	NCT03335163	NCT03346057	NCT03346070	NCT03345134	NCT03342937	NCT03347292	NCT03351608	NCT03349450	NCT03352934	NCT03351699	NCT03350698	NCT03356964	NCT03359746	NCT03359590	NCT03362060	NCT03364049	NCT03367871	NCT03368222	NCT03365635	NCT03364036	NCT03369665	PER-068-15	PER-051-15	PER-031-15	PER-022-15	PER-017-15	PER-074-14	PER-026-15	PER-061-14	NCT03378479	NCT03374358	NCT03374254	NCT03383094	NCT03382600	NCT03379506	NCT03381859	NCT03380871	NCT03387046	NCT03385226	NCT03387059	NCT03390595	NCT03389126	NCT03399071	NCT03396952	NCT03397654	NCT03395847	NCT03396471	NCT03396926	NCT03396445	NCT03393845	NCT03407170	NCT03403777	NCT03407144	NCT03419130	NCT03416270	NCT03426891	NCT03425643	NCT03430700	NCT03439501	NCT03436394	NCT03435952	NCT03436056	NCT03449147	NCT03449134	NCT03444376	NCT03443869	NCT03448666	NCT03451825	NCT03457948	NCT03475953	NCT03474497	NCT03473925	NCT03480230	NCT03480802	NCT03480763	NCT03491345	NCT03488667	NCT03486873	NCT03486834	NCT03485950	NCT03494322	NCT03493542	NCT03492437	NCT03506997	NCT03504982	NCT03504163	NCT03503630	NCT03512834	NCT03507413	NCT03515837	NCT03515824	NCT03514719	NCT03514017	NCT03519997	NCT03516981	NCT03517449	NCT03523390	NCT03524118	NCT03536780	NCT03532178	NCT03531762	NCT03552536	NCT03553836	NCT03546361	NCT03547167	NCT03547583	NCT03553108	NCT03546608	NCT03546842	NCT03546582	NCT03558139	NCT03566810	NCT03565900	NCT03565068	NCT03564691	NCT03561415	NCT03562871	NCT03569033	NCT03568097	NCT03572413	NCT03583333	NCT03583346	NCT03583385	NCT00576680	NCT01148628	NCT01458730	NCT00102648	NCT00588523	NCT01423591
